,m1,m2,f_kepler,f_contact
106,1.6171800069625801,1.9291511387232803,867.233686683364,1734.467373366728
107,2.8441229703590976,1.3086810497553798,938.4631285086564,1876.9262570173128
108,2.453433392619462,1.5599856048094938,922.5793871199697,1845.1587742399395
109,2.867398297314113,1.8797229283751193,1003.371260041243,2006.742520082486
110,1.2504119423886428,1.5681504414439211,773.143878884948,1546.287757769896
111,1.50013824649888,2.2102558690537815,887.0671921417925,1774.134384283585
112,1.678405782560935,2.270879629361148,915.1783898590695,1830.356779718139
113,1.989102441734148,2.7600239930073434,1003.5831523245905,2007.166304649181
114,1.5975691391422584,1.6480156214995492,829.6462868489868,1659.2925736979737
115,2.574009345969487,1.6899102913156465,950.9353705086168,1901.8707410172335
116,2.464934395864777,1.4847915913376017,915.2294362749395,1830.458872549879
117,2.7258155184644908,1.8454213219745061,984.6079943074876,1969.2159886149752
118,2.503381369118742,2.650087717903836,1045.4333101307418,2090.8666202614836
119,1.8462424361449576,1.5249417453395202,845.5469674305989,1691.0939348611978
120,1.007845991287156,2.633148355946032,878.7321140927273,1757.4642281854547
121,1.4332655964209835,1.7402289979558339,820.3805918485266,1640.7611836970532
122,2.2116271063775033,1.9015800850243094,933.9783070966691,1867.9566141933383
123,2.2686194879387624,1.1461691951973734,850.9977518739439,1701.9955037478878
124,1.7648429005171558,1.034706789103278,770.5318343095889,1541.0636686191779
125,2.749105549589582,2.1426831722766804,1018.5452828150943,2037.0905656301886
126,1.634018147581557,2.874960548755087,977.8800538086863,1955.7601076173726
127,1.8823835520259509,1.1948751325269122,807.84585141841,1615.69170283682
128,1.833138157927138,2.131322526759103,916.9350071268847,1833.8700142537693
129,2.377859650917521,1.1340417038797668,863.0136211523366,1726.027242304673
130,1.1747801584246138,1.4309197464629844,743.3762719628128,1486.7525439256256
131,1.021736049754922,2.8993555845779575,911.9058292772055,1823.811658554411
132,1.356209472584608,1.9857181510617177,841.8699658436199,1683.7399316872397
133,2.4536225936156866,1.909380838451457,961.9207060901124,1923.8414121802248
134,1.553184858355239,2.399123584901984,915.5285903927031,1831.0571807854062
135,2.919332375795296,1.6934649015538374,989.0737603827156,1978.1475207654312
136,1.5655707950164464,2.8021876793512375,962.4447405258796,1924.8894810517593
137,1.4858527049218986,2.5335687542692287,923.2690333396997,1846.5380666793994
138,2.4717383950485887,2.2628505711687197,1002.0459495599104,2004.0918991198207
139,2.101500512030303,1.265364717564226,845.0051627018119,1690.0103254036237
140,1.4573563728627699,2.4674230890656434,912.3345569689002,1824.6691139378004
141,1.107617201625786,2.6342867035742987,890.8258506133315,1781.651701226663
142,1.3849209833563876,1.4202732980990993,771.3082355262083,1542.6164710524165
143,2.3010846980476143,2.2289955055422093,980.1655666376661,1960.3311332753321
144,1.4750838820245815,2.3067204428224484,895.562753877561,1791.125507755122
145,1.5944124952172984,2.6112668092170477,944.4186890820209,1888.8373781640419
146,2.7413585964562355,2.546933687152767,1059.0201446899823,2118.0402893799646
147,2.881623778277766,1.77168360245711,993.4073450580217,1986.8146901160435
148,1.7885020359094363,2.8137885339484514,987.9466966616993,1975.8933933233986
149,1.6368961910427753,2.857861498346253,976.3367529540219,1952.6735059080438
150,2.6136125981763936,2.226748977014678,1013.1771773512286,2026.3543547024572
151,2.5877263227662324,2.687854097799565,1057.7465559745756,2115.493111949151
152,2.369494086062046,2.2282769366956723,987.461485189542,1974.922970379084
153,2.313480217295044,2.1464986333473126,972.5521442169446,1945.1042884338892
154,2.011949279102736,1.946955560585616,916.2922797484492,1832.5845594968985
155,2.8548357518221494,2.857286987959769,1100.63992233349,2201.27984466698
156,2.1694577544108187,1.3169062591336045,859.8701267032812,1719.7402534065625
157,2.699810753360658,1.3909924934830131,931.4312229649415,1862.862445929883
158,1.1577006677758754,1.47278688809918,746.9037189388679,1493.8074378777358
159,2.2734880976210574,1.944382206690601,945.7864915086329,1891.5729830172659
160,2.361180886323531,2.0378698265863333,965.8862426747555,1931.772485349511
161,1.0571175856106052,2.667393060301608,888.753053885377,1777.506107770754
162,1.5127207838933836,1.562242316909424,807.5444754242777,1615.0889508485554
163,2.4406287832256623,1.2323145692120834,882.5790437564195,1765.158087512839
164,2.0098289219452603,2.3576950781668113,962.4189067321673,1924.8378134643347
165,1.3805137457947538,2.287517749453017,881.9887062372264,1763.9774124744529
166,2.268034106076941,1.3167247895169756,871.9196627938487,1743.8393255876974
167,2.8065369348833933,1.3637643097874725,940.4380880810188,1880.8761761620376
168,1.924740010601429,1.8898199636773374,899.4327972297286,1798.8655944594573
169,1.4154164041831478,2.9704075051412966,964.4330649171661,1928.8661298343322
170,1.8795587752183711,1.1534488525079212,802.0163968346014,1604.0327936692029
171,2.030016336092256,1.6742021925949477,886.328666570927,1772.657333141854
172,1.863303332033999,1.765038762191694,877.2040127903208,1754.4080255806416
173,2.2679855113521086,1.6248837813485686,908.6181485673665,1817.236297134733
174,2.7262019498733716,1.0436251149127074,894.1434717865659,1788.2869435731318
175,2.316993558308265,2.356951798573968,995.6078482240202,1991.2156964480405
176,2.1408000734968455,2.9718048755799398,1041.2802090244697,2082.5604180489395
177,2.957364884928342,2.0641739315464767,1031.964857570207,2063.929715140414
178,2.1659732665660654,1.015479098055816,821.4085300696472,1642.8170601392944
179,1.663845957864508,2.249130873507779,910.961733937004,1821.923467874008
180,1.493585680516482,2.894514261478034,964.6832797567928,1929.3665595135856
181,1.260735411974311,2.2148735509428086,858.5427997291993,1717.0855994583985
182,2.785652822208383,2.739820255754196,1082.5082868494362,2165.0165736988724
183,1.7767800886289298,1.3359859871484294,812.4932065066968,1624.9864130133935
184,2.8145382500099236,1.2178381269134078,924.7557214463021,1849.5114428926042
185,1.216974341033917,2.486277893497048,886.2130537816159,1772.4261075632319
186,2.226311719251714,1.2154144146617665,854.347692584153,1708.695385168306
187,1.6235092749407876,2.148747878951798,894.4316147468367,1788.8632294936733
188,2.742983066082563,1.983437878023669,1001.1812212154516,2002.3624424309032
189,1.5580707644468546,2.86179162514588,968.1683251675469,1936.3366503350937
190,2.5915722329646855,2.4302324405278397,1031.992175039833,2063.984350079666
191,2.0456326157613254,1.278697292962136,839.6505069249245,1679.301013849849
192,1.8548364629853757,2.8156679962870044,995.2413039942136,1990.4826079884272
193,2.633412784403848,1.4791832148124078,933.9089133822937,1867.8178267645874
194,1.8134536802777859,1.748542271003857,869.146942619043,1738.293885238086
195,2.544547530057284,1.0324076971876013,870.9701039652949,1741.9402079305898
196,2.5476639250121185,2.394722525700594,1023.7993423391564,2047.5986846783128
197,1.0904156070254036,2.0484994096200517,815.8987634234387,1631.7975268468774
198,2.431368317649592,1.6933087946650736,935.2796273309788,1870.5592546619575
199,2.562649230361153,2.7307167175742584,1059.5280425422814,2119.0560850845627
200,2.2222738786136143,2.8004136230145766,1032.082882638923,2064.165765277846
201,1.863336626915085,2.298532454824515,939.4868450811383,1878.9736901622766
202,1.9730254563675511,2.040036176018174,922.5383117971118,1845.0766235942235
203,2.948937319507007,2.096776664238703,1034.445966385562,2068.891932771124
204,2.962788356257919,2.546289542345484,1080.901084874122,2161.802169748244
205,1.146273737476234,1.6525588462075138,770.4331419478237,1540.8662838956475
206,2.4460463802827475,1.158338666005283,874.3032357117971,1748.6064714235943
207,1.7627807487021299,2.527214696492303,953.838639720003,1907.677279440006
208,1.8805254791527315,2.513487150909948,965.3329859262944,1930.6659718525889
209,1.4256308804479558,2.4820962190953915,910.3504461498835,1820.700892299767
210,1.7806667502288367,1.7690967593848386,867.6532670325793,1735.3065340651585
211,1.9693148496710735,2.8036772642593704,1006.1016342918883,2012.2032685837767
212,1.647134235114854,1.771936091732881,851.531097868355,1703.06219573671
213,1.683583138598094,2.7008559040842592,964.2807883258732,1928.5615766517465
214,2.091355423512277,1.3136613287772756,849.7792505588178,1699.5585011176356
215,2.196860347519074,1.4313392928917867,877.1867924895163,1754.3735849790326
216,2.573442356505014,2.0362013384617947,988.7356077732242,1977.4712155464483
217,1.1021305521840645,1.2197465493167132,701.7236445507428,1403.4472891014857
218,2.4514936743458238,2.0231147159829073,974.1459120538045,1948.291824107609
219,1.9243937738875725,2.1092981463801115,924.9065576918648,1849.8131153837296
220,1.5079271375061976,1.1768468635527924,754.571438927612,1509.142877855224
221,2.698414641242891,1.052361768889758,891.8813530061033,1783.7627060122065
222,1.0030647727629596,1.5918762235103423,741.8399879342235,1483.679975868447
223,1.1907024434048177,1.4522006201203292,748.6642808822554,1497.3285617645108
224,1.3245064235728539,1.945023075689984,832.7010765227657,1665.4021530455313
225,1.4051530676851622,1.6979350258364136,811.2291512970003,1622.4583025940005
226,2.4218964102075855,1.08397961154224,862.2729715362779,1724.5459430725557
227,2.276264068982294,2.4673268131770687,1002.998096613603,2005.996193227206
228,1.5765681767999558,1.3669315541000089,790.0935133724747,1580.1870267449494
229,2.0258844183581903,1.3282625455426424,843.4076576344933,1686.8153152689865
230,2.8092558128087677,2.9974787728728787,1109.7176254870315,2219.435250974063
231,1.5855898298652225,1.7384005711327704,839.6076298458804,1679.2152596917608
232,2.5990805138256308,2.4334336065047686,1033.09199671247,2066.18399342494
233,2.026442426357516,2.5304112632978,983.0577658783221,1966.1155317566443
234,2.3334479866051874,1.470625120654585,898.1956003020023,1796.3912006040046
235,1.7870368080887293,1.5077271752035413,835.9083259390425,1671.816651878085
236,1.416019651459425,1.489436135835572,784.9710346286182,1569.9420692572364
237,2.1744303996725938,1.3154229170622218,860.3003166118739,1720.6006332237478
238,1.0507128357916895,2.1218771179882285,820.2636541221024,1640.5273082442047
239,1.9379625890419052,2.151377168626449,931.2645978099214,1862.5291956198428
240,2.778992339931638,2.8938049816749016,1096.844671339987,2193.689342679974
241,1.8486985659107313,2.523197221010967,962.9004653806247,1925.8009307612494
242,2.965689258503299,2.660790307230708,1092.3576865823445,2184.715373164689
243,1.2904235127149233,2.0767570151904042,845.0447280608252,1690.0894561216503
244,1.8726253997401736,2.7625225637962316,991.4670764227845,1982.934152845569
245,1.2808882515736393,2.8512002060890205,936.1195196616043,1872.2390393232085
246,1.074785423211124,2.3380367407527656,850.7526789638902,1701.5053579277803
247,1.19542763855052,1.6153239384847402,772.071866598807,1544.143733197614
248,1.8665762076619608,2.2016425331942235,928.856541789739,1857.713083579478
249,2.412156709689897,2.525016482564395,1023.2592450765111,2046.5184901530222
250,2.3908171731934686,1.3965678424665362,896.2232873117216,1792.4465746234432
251,1.5473708516252322,2.857454052003909,966.5199455781151,1933.0398911562302
252,2.260095938342478,1.0608031992726799,839.217127509518,1678.434255019036
253,2.307563495061526,2.805309885518517,1041.3075442817242,2082.6150885634484
254,2.7107314440683226,2.367781673018681,1037.802673872004,2075.605347744008
255,1.8354949475798616,2.6428922339043157,974.5571566584471,1949.1143133168941
256,1.8492814102059438,2.863060786176816,999.6889831920869,1999.3779663841738
257,1.741224546077834,2.627703448185333,962.5735849824721,1925.1471699649442
258,1.921255713325692,1.409631235734211,840.4781789957918,1680.9563579915837
259,2.3326127102478047,1.6293547889597957,916.6466389526628,1833.2932779053256
260,1.976517229047749,2.4377166936484085,967.5516725610553,1935.1033451221106
261,1.5700325793014325,1.12562793263466,756.0997499889581,1512.1994999779163
262,2.9863236437777956,1.7069672722711242,997.6661416149417,1995.3322832298834
263,2.111465210027633,1.6460284476304081,892.67962878263,1785.35925756526
264,2.393680474407825,1.0739649066485946,857.5586561099169,1715.1173122198338
265,2.2190458482330957,1.7846156515445013,921.4572087021297,1842.9144174042594
266,1.2053533386304813,2.705170287845875,910.676129618361,1821.352259236722
267,1.787175937105113,1.4504857553579455,828.6330086311879,1657.2660172623757
268,1.4723887147214527,1.9278220038929132,849.1793254878152,1698.3586509756303
269,2.622478549236647,2.8267634496635643,1075.015048315622,2150.030096631244
270,1.0955853705891303,1.9136308300258598,798.8646274766336,1597.7292549532672
271,1.6989282195323463,2.1417801865709167,902.5102937432689,1805.0205874865378
272,2.311587468154266,2.894313661165738,1050.7380364938936,2101.476072987787
273,2.7779511136961887,1.9875143472738808,1005.3080476519692,2010.6160953039384
274,2.6798590195585428,2.0960516044481006,1006.4091844576689,2012.8183689153377
275,1.0245568228510376,2.556593389972196,871.4806829593424,1742.9613659186848
276,1.545260947950895,1.9857204387956875,865.3548063271332,1730.7096126542665
277,2.340107027239958,1.0662048473807155,849.9408449842867,1699.8816899685735
278,1.1447483128224292,1.8721594228006513,799.8849220530242,1599.7698441060484
279,2.389899579736781,2.1184428885372606,977.8110607259466,1955.6221214518932
280,1.9300323193884161,1.1019750120770524,801.8841320567328,1603.7682641134656
281,1.7665890083588853,1.411637598488655,820.9920006626508,1641.9840013253015
282,1.8427388797668711,1.5272039020863033,845.3912716444374,1690.7825432888749
283,2.1063896865895666,1.1613511699480974,832.4732748652394,1664.9465497304789
284,1.4587631595046253,2.3920185633503084,903.6930597609509,1807.3861195219017
285,2.6935473467599067,1.5714421146276332,951.0546586121803,1902.1093172243607
286,2.7775438716828553,2.34952072494068,1042.7516618490538,2085.5033236981076
287,1.9422813356558954,2.2660765136294554,944.7193854717674,1889.4387709435348
288,1.0017472399125034,2.104309713384903,811.6171276833679,1623.2342553667359
289,2.985060029992056,2.7160753615708693,1099.580864645142,2199.161729290284
290,2.5035323238461875,1.134124497268294,878.3292758158541,1756.6585516317082
291,1.3219926167986438,2.8653837160123876,942.3614095193869,1884.7228190387739
292,1.5006565294134462,1.128571476992821,746.7248785518517,1493.4497571037034
293,2.49901950945737,1.0955807249142204,873.1156951898811,1746.2313903797622
294,1.1876240589541374,2.882505400524763,929.0746440187158,1858.1492880374317
295,1.0305919863314763,2.607204017320597,878.3460787928983,1756.6921575857966
296,1.8383995024370186,2.4325388791606377,951.7177055916865,1903.435411183373
297,2.7530869376680105,2.2980447965540387,1035.0011768624913,2070.0023537249826
298,1.6268193177444952,1.9285578954410545,868.3390625884037,1736.6781251768075
299,1.8786868015859401,2.5034898105770633,964.0319651842643,1928.0639303685286
300,1.1400652259482313,2.180235379292017,839.1414972006481,1678.2829944012963
301,1.8884931195862986,1.2205288388306592,812.0044153211853,1624.0088306423706
302,1.4123911655457673,1.9920643769075512,849.709217992016,1699.418435984032
303,2.373355455721648,2.31929443959036,997.5980074916614,1995.1960149833228
304,1.64777833814613,2.203373188669473,903.7364511128666,1807.4729022257332
305,2.701437432498446,2.784667912398845,1078.6450813439126,2157.290162687825
306,2.426144929626159,1.4050750688430538,901.3947858571806,1802.7895717143613
307,2.7584251521602052,1.1406672510747866,909.3441135008208,1818.6882270016415
308,1.4407216157494966,2.8298653564388667,951.6785514987739,1903.3571029975478
309,2.6553976861544415,2.8807733342112902,1083.5557095059144,2167.1114190118287
310,1.9911445286742193,2.361587251776024,960.7877323583173,1921.5754647166345
311,2.969481378225475,1.2777968015396575,949.0778752056433,1898.1557504112866
312,1.2569738727631028,2.2932429478318923,867.7086656805247,1735.4173313610495
313,2.2404828628202167,2.143815339966187,964.2653005639011,1928.5306011278021
314,2.131648082154072,1.1104937486332709,829.2061239651965,1658.412247930393
315,1.5382218457961756,2.538216954608311,929.7944710899329,1859.5889421798659
316,1.3598241274208185,2.1892203167814532,867.5653835650884,1735.1307671301768
317,1.4927095628252534,2.55728371068475,926.7735850477264,1853.5471700954529
318,1.4235394087384614,2.4213741794161785,903.004236710467,1806.008473420934
319,1.5446829368024975,1.428021345582574,794.0033786314643,1588.0067572629287
320,2.8543762429215978,2.0677657393954734,1021.7004027483847,2043.4008054967694
321,2.0408381006650833,1.9212955122169872,916.6658549035027,1833.3317098070054
322,2.0932270000427486,2.908914917764187,1029.9698231829136,2059.9396463658272
323,1.0302771155432928,1.7889136403955859,773.2300566782965,1546.460113356593
324,1.5303393301311814,1.8966002918605047,852.510472027958,1705.020944055916
325,1.195586976221501,2.665980554028347,904.9577696689937,1809.9155393379874
326,1.309834085371522,1.088524197782462,713.1871782713541,1426.3743565427083
327,2.791498922791775,2.761387634234595,1085.1902836568906,2170.3805673137813
328,1.5384359193257138,1.9573904160865916,861.0362204664287,1722.0724409328575
329,1.0695906197197798,1.4370933462280508,729.1154273783078,1458.2308547566156
330,2.7181014219470776,2.532820313189161,1055.271644469252,2110.543288938504
331,2.2081844871769074,2.8062854824284953,1031.2382505618025,2062.476501123605
332,2.962275750752002,2.387166502737826,1065.1254159607636,2130.250831921527
333,2.848503863320757,2.0279100696065324,1016.9433899582442,2033.8867799164884
334,2.1753858832992226,1.0583289582717206,828.1277847125273,1656.2555694250545
335,2.030389340304711,1.787275345548915,899.7987518167611,1799.5975036335221
336,2.39739307711152,1.211787913874784,874.8847102237991,1749.7694204475981
337,1.1737914649639403,1.7713462505184299,790.3133165183581,1580.6266330367162
338,1.463914550449738,2.1471365707995176,875.1113456413408,1750.2226912826816
339,2.142818438255622,1.8135279893375247,915.9961584462744,1831.9923168925488
340,1.920015179005786,1.3540378064337562,833.2769101208914,1666.553820241783
341,2.765785860794508,2.9589544976505597,1101.85486420792,2203.70972841584
342,2.099480169906455,1.710200604412997,898.8573813585693,1797.7147627171387
343,1.3413418971707642,2.631774687590589,917.9354673214909,1835.8709346429819
344,2.087819236247511,2.2514898515490964,959.3051787918616,1918.6103575837233
345,2.0910916236071087,2.797690428309185,1018.2322173513884,2036.4644347027768
346,1.2687944552291597,2.014313394189625,834.4283880403488,1668.8567760806975
347,2.23746755703225,2.870864257810502,1040.8449651248407,2081.6899302496813
348,1.724081256168933,2.1489341730195575,906.2981836622528,1812.5963673245055
349,1.5752613533362796,1.2246990963081994,770.5883598406723,1541.1767196813446
350,2.4005321258202352,1.3476650131924648,891.5746432510451,1783.1492865020903
351,1.0322972663732053,1.7148232355847013,763.2825804916383,1526.5651609832767
352,2.081187949120466,1.824583730064771,910.1226486991122,1820.2452973982245
353,2.3943105028343727,1.6144014189281606,922.0382119977068,1844.0764239954135
354,1.6631360677868248,1.6659959166807676,840.2567359079148,1680.5134718158297
355,2.6333884068944062,2.0322741656332264,994.7252895802159,1989.4505791604317
356,1.8042349179954922,2.742670896305948,981.9841436122936,1963.9682872245871
357,1.362546061680177,1.73018509200238,809.8742310465433,1619.7484620930866
358,2.0035976416362384,1.9159855185004664,911.7304038005487,1823.4608076010975
359,1.9973794723924958,2.0908413374867285,931.1371802050917,1862.2743604101834
360,2.2285534450591946,1.986953748946163,945.5215105137356,1891.0430210274712
361,2.2076653144900433,2.3499761965800356,983.142741229891,1966.285482459782
362,1.7195401621886233,2.7972777998678144,978.7297509402847,1957.4595018805694
363,2.7273664425376434,1.3756252749189926,932.8177817498406,1865.6355634996812
364,2.6016889420383498,1.7617933166828417,961.9734886106667,1923.9469772213333
365,2.6976678890155474,2.391037447699058,1038.8435504805411,2077.6871009610823
366,2.1779004529301647,2.453810593894315,991.0994267059923,1982.1988534119846
367,1.858537116893802,1.0252576780914702,782.0394702740883,1564.0789405481767
368,1.985870136656098,2.2802757016565933,951.1835807508505,1902.367161501701
369,2.697993575156576,2.582168231466569,1058.2057370809957,2116.4114741619915
370,2.060662329129583,2.3026298604230386,961.9525370539205,1923.905074107841
371,2.8573608084284317,1.598914639383429,972.1482745478622,1944.2965490957245
372,2.6309414801824484,1.5935336518294256,946.5267126163105,1893.053425232621
373,2.8120547263342495,2.3579097220802088,1047.1050988430818,2094.2101976861636
374,1.2004426139793902,2.677961866736312,906.9284922561227,1813.8569845122454
375,1.9702102847970597,1.0807693645257574,804.3890527178813,1608.7781054357627
376,1.4735176331785529,1.805924105660098,833.962372095442,1667.924744190884
377,2.7241616190844704,2.548817074747243,1057.4857025092015,2114.971405018403
378,1.99669185777768,1.8812343024322737,906.8725651508911,1813.7451303017822
379,2.4423661971339214,2.364168157393374,1009.6306387964768,2019.2612775929535
380,1.734789631427164,1.7263753026318203,856.7569648063208,1713.5139296126415
381,2.430400739429901,2.9200321918889145,1065.2240381381366,2130.4480762762732
382,1.5032945786035223,1.5277049068647839,801.7508469430542,1603.5016938861083
383,1.7332926381978115,1.3092645564383034,803.2779977019386,1606.5559954038772
384,1.3075122132865349,1.594618192972022,784.5216946091604,1569.0433892183207
385,2.894280284610688,1.0753185746208487,917.5290156090495,1835.058031218099
386,2.311990584075664,1.2096202480145999,864.2057997745939,1728.4115995491877
